#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  3.47376e-01   2.75470e-01   6.16791e-01  -8.61837e-01   2.14655e+00   1.73280e+00 
  3.60900e-01   2.83734e-01   6.05238e-01  -8.46622e-01   2.16934e+00   1.63732e+00 
  3.74952e-01   2.92155e-01   5.93451e-01  -8.31152e-01   2.19167e+00   1.54081e+00 
  3.89550e-01   3.00731e-01   5.81432e-01  -8.15435e-01   2.21344e+00   1.44337e+00 
  4.04717e-01   3.09456e-01   5.69186e-01  -7.99478e-01   2.23459e+00   1.34513e+00 
  4.20474e-01   3.18327e-01   5.56717e-01  -7.83290e-01   2.25500e+00   1.24622e+00 
  4.36845e-01   3.27336e-01   5.44028e-01  -7.66879e-01   2.27458e+00   1.14679e+00 
  4.53854e-01   3.36479e-01   5.31127e-01  -7.50255e-01   2.29323e+00   1.04700e+00 
  4.71524e-01   3.45748e-01   5.18019e-01  -7.33429e-01   2.31085e+00   9.47008e-01 
  4.89883e-01   3.55136e-01   5.04711e-01  -7.16412e-01   2.32731e+00   8.47000e-01 
  5.08956e-01   3.64633e-01   4.91212e-01  -6.99215e-01   2.34250e+00   7.47165e-01 
  5.28772e-01   3.74230e-01   4.77529e-01  -6.81853e-01   2.35632e+00   6.47706e-01 
  5.49359e-01   3.83918e-01   4.63673e-01  -6.64337e-01   2.36863e+00   5.48837e-01 
  5.70748e-01   3.93685e-01   4.49653e-01  -6.46683e-01   2.37931e+00   4.50781e-01 
  5.92970e-01   4.03519e-01   4.35481e-01  -6.28904e-01   2.38824e+00   3.53774e-01 
  6.16057e-01   4.13407e-01   4.21170e-01  -6.11017e-01   2.39529e+00   2.58060e-01 
  6.40042e-01   4.23335e-01   4.06731e-01  -5.93038e-01   2.40034e+00   1.63893e-01 
  6.64962e-01   4.33288e-01   3.92179e-01  -5.74983e-01   2.40326e+00   7.15323e-02 
  6.90852e-01   4.43251e-01   3.77528e-01  -5.56870e-01   2.40394e+00  -1.87541e-02 
  7.17750e-01   4.53206e-01   3.62795e-01  -5.38717e-01   2.40223e+00  -1.06694e-01 
  7.45695e-01   4.63137e-01   3.47996e-01  -5.20541e-01   2.39805e+00  -1.92013e-01 
  7.74728e-01   4.73023e-01   3.33149e-01  -5.02361e-01   2.39126e+00  -2.74433e-01 
  8.04891e-01   4.82847e-01   3.18272e-01  -4.84197e-01   2.38177e+00  -3.53678e-01 
  8.36229e-01   4.92586e-01   3.03384e-01  -4.66067e-01   2.36948e+00  -4.29477e-01 
  8.68787e-01   5.02220e-01   2.88506e-01  -4.47992e-01   2.35431e+00  -5.01561e-01 
  9.02613e-01   5.11726e-01   2.73659e-01  -4.29991e-01   2.33617e+00  -5.69672e-01 
  9.37755e-01   5.21081e-01   2.58865e-01  -4.12085e-01   2.31501e+00  -6.33564e-01 
  9.74266e-01   5.30262e-01   2.44147e-01  -3.94293e-01   2.29077e+00  -6.93004e-01 
  1.01220e+00   5.39243e-01   2.29528e-01  -3.76635e-01   2.26343e+00  -7.47777e-01 
  1.05161e+00   5.48001e-01   2.15033e-01  -3.59133e-01   2.23295e+00  -7.97690e-01 
  1.09255e+00   5.56509e-01   2.00686e-01  -3.41805e-01   2.19935e+00  -8.42575e-01 
  1.13509e+00   5.64742e-01   1.86514e-01  -3.24673e-01   2.16264e+00  -8.82288e-01 
  1.17928e+00   5.72673e-01   1.72542e-01  -3.07756e-01   2.12286e+00  -9.16720e-01 
  1.22520e+00   5.80277e-01   1.58798e-01  -2.91074e-01   2.08008e+00  -9.45793e-01 
  1.27290e+00   5.87527e-01   1.45309e-01  -2.74647e-01   2.03437e+00  -9.69466e-01 
  1.32246e+00   5.94398e-01   1.32101e-01  -2.58494e-01   1.98585e+00  -9.87736e-01 
  1.37395e+00   6.00864e-01   1.19204e-01  -2.42634e-01   1.93463e+00  -1.00064e+00 
  1.42744e+00   6.06901e-01   1.06644e-01  -2.27087e-01   1.88088e+00  -1.00826e+00 
  1.48302e+00   6.12485e-01   9.44506e-02  -2.11872e-01   1.82475e+00  -1.01071e+00 
