#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  1.11712e+00   5.56024e-01   1.65950e-01  -4.02289e-01   1.67199e+00  -1.55637e+00 
  1.16062e+00   5.62866e-01   1.48752e-01  -3.88638e-01   1.60340e+00  -1.59671e+00 
  1.20581e+00   5.69195e-01   1.31497e-01  -3.75229e-01   1.53040e+00  -1.63353e+00 
  1.25275e+00   5.74960e-01   1.14193e-01  -3.62062e-01   1.45291e+00  -1.66681e+00 
  1.30153e+00   5.80104e-01   9.68512e-02  -3.49137e-01   1.37086e+00  -1.69655e+00 
  1.35220e+00   5.84569e-01   7.94835e-02  -3.36449e-01   1.28421e+00  -1.72269e+00 
  1.40485e+00   5.88294e-01   6.21014e-02  -3.23993e-01   1.19290e+00  -1.74520e+00 
  1.45955e+00   5.91212e-01   4.47178e-02  -3.11757e-01   1.09691e+00  -1.76399e+00 
  1.51637e+00   5.93256e-01   2.73467e-02  -2.99729e-01   9.96224e-01  -1.77896e+00 
  1.57541e+00   5.94355e-01   1.00036e-02  -2.87891e-01   8.90848e-01  -1.78999e+00 
  1.63675e+00   5.94435e-01  -7.29403e-03  -2.76223e-01   7.80820e-01  -1.79690e+00 
  1.70047e+00   5.93417e-01  -2.45264e-02  -2.64702e-01   6.66205e-01  -1.79950e+00 
  1.76668e+00   5.91221e-01  -4.16710e-02  -2.53299e-01   5.47105e-01  -1.79755e+00 
  1.83547e+00   5.87765e-01  -5.87020e-02  -2.41983e-01   4.23667e-01  -1.79076e+00 
  1.90693e+00   5.82962e-01  -7.55896e-02  -2.30721e-01   2.96093e-01  -1.77881e+00 
  1.98117e+00   5.76724e-01  -9.22994e-02  -2.19476e-01   1.64644e-01  -1.76132e+00 
  2.05831e+00   5.68963e-01  -1.08792e-01  -2.08207e-01   2.96531e-02  -1.73789e+00 
  2.13845e+00   5.59588e-01  -1.25021e-01  -1.96872e-01  -1.08461e-01  -1.70806e+00 
  2.22171e+00   5.48510e-01  -1.40934e-01  -1.85429e-01  -2.49183e-01  -1.67135e+00 
  2.30821e+00   5.35640e-01  -1.56470e-01  -1.73832e-01  -3.91892e-01  -1.62726e+00 
  2.39808e+00   5.20892e-01  -1.71560e-01  -1.62039e-01  -5.35842e-01  -1.57528e+00 
  2.49144e+00   5.04185e-01  -1.86126e-01  -1.50006e-01  -6.80153e-01  -1.51489e+00 
  2.58845e+00   4.85444e-01  -2.00079e-01  -1.37695e-01  -8.23793e-01  -1.44562e+00 
  2.68923e+00   4.64603e-01  -2.13318e-01  -1.25071e-01  -9.65576e-01  -1.36703e+00 
  2.79393e+00   4.41606e-01  -2.25733e-01  -1.12105e-01  -1.10414e+00  -1.27878e+00 
  2.90271e+00   4.16414e-01  -2.37202e-01  -9.87756e-02  -1.23797e+00  -1.18063e+00 
  3.01572e+00   3.89005e-01  -2.47589e-01  -8.50744e-02  -1.36534e+00  -1.07253e+00 
  3.13314e+00   3.59380e-01  -2.56750e-01  -7.10038e-02  -1.48440e+00  -9.54577e-01 
  3.25512e+00   3.27568e-01  -2.64530e-01  -5.65816e-02  -1.59312e+00  -8.27154e-01 
  3.38186e+00   2.93627e-01  -2.70764e-01  -4.18425e-02  -1.68935e+00  -6.90905e-01 
  3.51353e+00   2.57657e-01  -2.75282e-01  -2.68399e-02  -1.77085e+00  -5.46803e-01 
  3.65033e+00   2.19795e-01  -2.77910e-01  -1.16474e-02  -1.83535e+00  -3.96173e-01 
  3.79245e+00   1.80232e-01  -2.78472e-01   3.64145e-03  -1.88058e+00  -2.40712e-01 
  3.94011e+00   1.39210e-01  -2.76799e-01   1.89133e-02  -1.90439e+00  -8.24892e-02 
  4.09351e+00   9.70301e-02  -2.72727e-01   3.40376e-02  -1.90479e+00   7.60725e-02 
  4.25289e+00   5.40594e-02  -2.66108e-01   4.88704e-02  -1.88009e+00   2.32245e-01 
  4.41847e+00   1.07333e-02  -2.56810e-01   6.32608e-02  -1.82898e+00   3.83067e-01 
  4.59050e+00  -3.24402e-02  -2.44723e-01   7.70598e-02  -1.75061e+00   5.25454e-01 
  4.76923e+00  -7.48769e-02  -2.29763e-01   9.01318e-02  -1.64473e+00   6.56320e-01 
  4.95492e+00  -1.15915e-01  -2.11870e-01   1.02370e-01  -1.51174e+00   7.72738e-01 
  5.14784e+00  -1.54811e-01  -1.91005e-01   1.13713e-01  -1.35273e+00   8.72091e-01 
  5.34826e+00  -1.90737e-01  -1.67145e-01   1.24173e-01  -1.16952e+00   9.52236e-01 
  5.55649e+00  -2.22778e-01  -1.40262e-01   1.33856e-01  -9.64639e-01   1.01163e+00 
  5.77283e+00  -2.49917e-01  -1.10301e-01   1.43004e-01  -7.41275e-01   1.04944e+00 
  5.99759e+00  -2.71020e-01  -7.71407e-02   1.52041e-01  -5.03177e-01   1.06554e+00 
  6.23111e+00  -2.84802e-01  -4.05295e-02   1.61632e-01  -2.54556e-01   1.06043e+00 
  6.47371e+00  -2.89773e-01   4.96465e-10   1.72785e-01  -1.63676e-10   1.03494e+00 
