#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  3.79245e+00   8.76983e-01   1.89584e-02  -2.05459e-02   3.56463e-09  -2.10776e-08 
  3.94011e+00   8.79568e-01   1.61198e-02  -1.79621e-02   1.62272e-09  -7.51230e-09 
  4.09351e+00   8.81839e-01   1.35475e-02  -1.56292e-02   9.16113e-10  -2.56794e-09 
  4.25289e+00   8.83809e-01   1.12278e-02  -1.35324e-02   6.69336e-10  -8.43641e-10 
  4.41847e+00   8.85491e-01   9.14624e-03  -1.16567e-02   5.86283e-10  -2.68494e-10 
  4.59050e+00   8.86901e-01   7.28831e-03  -9.98699e-03   5.58997e-10  -8.47227e-11 
  4.76923e+00   8.88052e-01   5.63907e-03  -8.50839e-03   5.49934e-10  -2.80306e-11 
  4.95492e+00   8.88960e-01   4.18346e-03  -7.20612e-03   5.46655e-10  -1.06981e-11 
  5.14784e+00   8.89641e-01   2.90648e-03  -6.06563e-03   5.45233e-10  -5.03798e-12 
  5.34826e+00   8.90108e-01   1.79324e-03  -5.07275e-03   5.44482e-10  -2.74857e-12 
  5.55649e+00   8.90378e-01   8.29153e-04  -4.21373e-03   5.44053e-10  -1.46154e-12 
  5.77283e+00   8.90465e-01   1.68169e-10  -3.47533e-03   5.43843e-10  -5.28535e-13 
