#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  2.93439e-01   2.45613e-01   6.96033e-01  -8.29675e-01   9.27792e-01  -2.70366e-01 
  3.04864e-01   2.53511e-01   6.86631e-01  -8.16408e-01   9.24695e-01  -2.71809e-01 
  3.16734e-01   2.61604e-01   6.77021e-01  -8.02897e-01   9.21460e-01  -2.73260e-01 
  3.29065e-01   2.69892e-01   6.67204e-01  -7.89147e-01   9.18081e-01  -2.74717e-01 
  3.41877e-01   2.78376e-01   6.57184e-01  -7.75165e-01   9.14552e-01  -2.76176e-01 
  3.55188e-01   2.87055e-01   6.46961e-01  -7.60955e-01   9.10866e-01  -2.77636e-01 
  3.69017e-01   2.95930e-01   6.36538e-01  -7.46527e-01   9.07017e-01  -2.79091e-01 
  3.83385e-01   3.04998e-01   6.25918e-01  -7.31887e-01   9.02997e-01  -2.80539e-01 
  3.98311e-01   3.14260e-01   6.15104e-01  -7.17044e-01   8.98798e-01  -2.81975e-01 
  4.13819e-01   3.23714e-01   6.04101e-01  -7.02009e-01   8.94414e-01  -2.83395e-01 
  4.29931e-01   3.33356e-01   5.92914e-01  -6.86791e-01   8.89837e-01  -2.84794e-01 
  4.46670e-01   3.43186e-01   5.81547e-01  -6.71402e-01   8.85058e-01  -2.86166e-01 
  4.64061e-01   3.53199e-01   5.70007e-01  -6.55854e-01   8.80070e-01  -2.87507e-01 
  4.82129e-01   3.63391e-01   5.58299e-01  -6.40159e-01   8.74863e-01  -2.88810e-01 
  5.00900e-01   3.73759e-01   5.46432e-01  -6.24331e-01   8.69430e-01  -2.90069e-01 
  5.20402e-01   3.84298e-01   5.34412e-01  -6.08384e-01   8.63761e-01  -2.91278e-01 
  5.40664e-01   3.95003e-01   5.22249e-01  -5.92334e-01   8.57847e-01  -2.92430e-01 
  5.61714e-01   4.05866e-01   5.09951e-01  -5.76196e-01   8.51680e-01  -2.93516e-01 
  5.83584e-01   4.16882e-01   4.97528e-01  -5.59987e-01   8.45249e-01  -2.94530e-01 
  6.06306e-01   4.28044e-01   4.84990e-01  -5.43724e-01   8.38546e-01  -2.95463e-01 
  6.29912e-01   4.39342e-01   4.72348e-01  -5.27425e-01   8.31561e-01  -2.96307e-01 
  6.54437e-01   4.50770e-01   4.59614e-01  -5.11108e-01   8.24285e-01  -2.97053e-01 
  6.79917e-01   4.62317e-01   4.46800e-01  -4.94792e-01   8.16708e-01  -2.97692e-01 
  7.06389e-01   4.73973e-01   4.33919e-01  -4.78496e-01   8.08820e-01  -2.98214e-01 
  7.33892e-01   4.85728e-01   4.20985e-01  -4.62240e-01   8.00612e-01  -2.98610e-01 
  7.62466e-01   4.97571e-01   4.08010e-01  -4.46044e-01   7.92076e-01  -2.98869e-01 
  7.92152e-01   5.09489e-01   3.95009e-01  -4.29927e-01   7.83202e-01  -2.98982e-01 
  8.22993e-01   5.21470e-01   3.81998e-01  -4.13911e-01   7.73981e-01  -2.98937e-01 
  8.55036e-01   5.33500e-01   3.68992e-01  -3.98016e-01   7.64405e-01  -2.98725e-01 
  8.88326e-01   5.45566e-01   3.56007e-01  -3.82262e-01   7.54466e-01  -2.98335e-01 
  9.22913e-01   5.57654e-01   3.43057e-01  -3.66669e-01   7.44158e-01  -2.97756e-01 
  9.58846e-01   5.69748e-01   3.30161e-01  -3.51258e-01   7.33472e-01  -2.96977e-01 
  9.96178e-01   5.81832e-01   3.17334e-01  -3.36048e-01   7.22403e-01  -2.95990e-01 
  1.03496e+00   5.93891e-01   3.04594e-01  -3.21059e-01   7.10946e-01  -2.94783e-01 
  1.07526e+00   6.05908e-01   2.91956e-01  -3.06309e-01   6.99096e-01  -2.93346e-01 
  1.11712e+00   6.17867e-01   2.79439e-01  -2.91817e-01   6.86849e-01  -2.91671e-01 
  1.16062e+00   6.29749e-01   2.67059e-01  -2.77601e-01   6.74204e-01  -2.89749e-01 
