#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  5.34826e+00   2.93519e-01  -1.35027e-01   4.01775e-02   7.27607e+01  -2.80446e+01 
  5.55649e+00   2.66308e-01  -1.26160e-01   4.48134e-02   6.67052e+01  -3.00470e+01 
  5.77283e+00   2.40095e-01  -1.16037e-01   4.86098e-02   6.00188e+01  -3.16959e+01 
  5.99759e+00   2.15269e-01  -1.04764e-01   5.15359e-02   5.27434e+01  -3.29715e+01 
  6.23111e+00   1.92231e-01  -9.24717e-02   5.35869e-02   4.49315e+01  -3.38679e+01 
  6.47371e+00   1.71388e-01  -7.93082e-02   5.47860e-02   3.66435e+01  -3.43945e+01 
  6.72576e+00   1.53145e-01  -6.54325e-02   5.51876e-02   2.79443e+01  -3.45776e+01 
  6.98762e+00   1.37901e-01  -5.10074e-02   5.48767e-02   1.88992e+01  -3.44607e+01 
  7.25968e+00   1.26046e-01  -3.61900e-02   5.39692e-02   9.56808e+00  -3.41041e+01 
  7.54233e+00   1.17955e-01  -2.11202e-02   5.26096e-02  -4.60024e-04  -3.35851e+01 
